COMP ID,Importance,PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB
36808,9.783593042484118e-06,447,dimethylarginine (ADMA + SDMA),Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100001810,2850.0,203.1503,123831,102783-24-4,C03626,HMDB01539
39603,9.781517253502576e-06,5631,ethyl glucuronide,Xenobiotics,Chemical,LC/MS Neg,100002849,793.0,221.0667,152226,17685-04-0,,HMDB10325
54956,9.778955840470173e-06,2786,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010923,2650.0,658.5405,,,,
15676,9.772196506982113e-06,352,3-methyl-2-oxovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100000036,2064.2,129.0557,47,1460-34-0;51829-07-3,C00671,HMDB03736
43829,9.742230996295562e-06,590,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,LC/MS Neg,100001126,1072.0,245.1143,7015683,2746-34-1,,HMDB11172
31912,9.73045591179777e-06,3310,glycolithocholate,Lipid,Secondary Bile Acid Metabolism,LC/MS Neg,100001064,5357.1,432.3119,115245,474-74-8,C15557,HMDB00698
44872,9.707648089123285e-06,585,gamma-glutamylmethionine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100001313,2640.0,279.1009,7009567,17663-87-5,,HMDB29155
46227,9.707164954942747e-06,114,fructosyllysine,Amino Acid,Lysine Metabolism,LC/MS Pos Early,100005373,2784.0,309.1656,123708,21291-40-7,,
39379,9.707155746520556e-06,3325,glycoursodeoxycholate,Lipid,Secondary Bile Acid Metabolism,LC/MS Neg,100002911,5033.0,448.3068,12310288,64480-66-6,,HMDB00708
48580,9.695442820909394e-06,4981,2-acetamidophenol sulfate,Xenobiotics,Food Component/Plant,LC/MS Neg,100006190,2251.0,230.0129,181671,40712-60-5,,
62919,9.674710494136155e-06,1586,tridecenedioate (C13:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100002199,3051.0,241.1445,,,,
63361,9.667452880994903e-06,1763,3-decenoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100021136,1045.0,314.2326,,,,
46142,9.645530394964424e-06,1259,mannitol/sorbitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",LC/MS Polar,100001740,2320.0,181.0718,5780,,C00794,HMDB00247
57595,9.639740970659383e-06,2914,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100015882,3414.0,756.6348,,,,
62291,9.634104519593778e-06,4747,glucuronide of piperine metabolite C17H21NO3 (4)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020492,3992.0,462.17699999999996,,,,
1587,9.631533999798275e-06,299,N-acetylleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,1082,2400.0,172.0979,70912,1188-21-2,C02710,HMDB11756
32984,9.599651842627327e-06,457,N-alpha-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100000285,2000.0,175.1077,439232,6205-08-09 00:00:00,C00437,HMDB03357
27738,9.595479206613934e-06,4150,threonate,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,LC/MS Polar,100001022,2384.0,135.0299,151152,70753-61-6,C01620,HMDB00943
40469,9.592629336331382e-06,4124,N1-Methyl-2-pyridone-5-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,LC/MS Neg,100001468,1668.0,151.0513,69698,701-44-0,C05842,HMDB04193
47666,9.586780120537457e-06,4168,alpha-CEHC sulfate,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100005972,3090.0,357.1013,,,,
52235,9.567331344771004e-06,2361,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),Lipid,Phosphatidylserine (PS),LC/MS Pos Late,100001872,2565.0,812.5436,,,,HMDB12383
52616,9.561753699531797e-06,2139,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008921,2653.0,762.6007,,59403-51-9,,HMDB07970
43249,9.553438230444813e-06,456,N-delta-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Neg,100004523,858.0,173.0932,9920500,,,
38127,9.529965315589925e-06,391,S-methylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,100002183,2555.0,164.074,458,3493-12-07 00:00:00,C05319,HMDB38670
18369,9.528919821979161e-06,582,gamma-glutamylleucine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,1268,2991.0,261.1445,151023,2566-39-4,,HMDB11171
61871,9.520713948869885e-06,1603,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100020004,4000.0,267.1238,194501,,,
38399,9.51766349608106e-06,1906,"9,10-DiHOME",Lipid,"Fatty Acid, Dihydroxy",LC/MS Neg,179,5180.0,313.2384,9966640,263399-34-4,C14828,HMDB04704
1494,9.516150502397764e-06,526,5-oxoproline,Amino Acid,Glutathione Metabolism,LC/MS Neg,1021,738.5,128.0353,7405,98-79-3,C01879,HMDB00267
33942,9.514178269126571e-06,40,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,LC/MS Polar,100001257,2250.0,173.0568,99715,4033-40-3,,HMDB06028
47132,9.507029994048868e-06,3203,"5alpha-androstan-3alpha,17beta-diol 17-glucuronide",Lipid,Androgenic Steroids,LC/MS Neg,100005396,4930.0,467.265,,,,
52990,9.494407250149395e-06,1794,suberoylcarnitine (C8-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",LC/MS Pos Early,100006627,2964.0,318.1911,,,,
57699,9.485771501233973e-06,3148,cortolone glucuronide (1),Lipid,Corticosteroids,LC/MS Neg,100015971,4600.0,541.2654,,,,
57520,9.475088571665246e-06,1777,dihomo-linoleoylcarnitine (C20:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100015839,1436.0,452.3734,,,,
57430,9.474560525853735e-06,2880,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*,Lipid,Ceramides,LC/MS Pos Late,100015731,2645.0,524.5037,,,,
62950,9.474494497631007e-06,1908,"2S,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",LC/MS Polar,100002284,1660.0,119.035,10964471,5057-93-2,,HMDB02453
34456,9.472669606165034e-06,581,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100001485,2940.0,261.1445,14253342,,,HMDB11170
43488,9.469503226391913e-06,81,N-acetylcarnosine,Amino Acid,Histidine Metabolism,LC/MS Neg,100004046,1235.0,267.1099,9903482,56353-15-2,,HMDB12881
61887,9.455932854844239e-06,5844,glucuronide of C10H18O2 (7)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100020014,3790.0,345.1555,,,,
15730,9.451039176383132e-06,1572,suberate (C8-DC),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Polar,100000016,2577.6,173.0819,10457,505-48-6,C08278,HMDB00893
34409,9.446796474039692e-06,1753,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100001391,1485.0,428.3734,6426855,18822-91-8,,HMDB00848
15336,9.439438114935612e-06,4810,tartarate,Xenobiotics,Food Component/Plant,LC/MS Neg,100000295,615.3,149.0092,444305,87-69-4;6106-24-7,C00898,HMDB00956
63042,9.408414300678642e-06,5542,"2,6-dihydroxybenzoic acid",Xenobiotics,Drug - Topical Agents,LC/MS Neg,100020837,2575.0,153.0193,9338,303-07-1,,HMDB13676
52495,9.397007875014627e-06,2960,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100009025,2793.0,773.6531,,,,
47153,9.380478985588428e-06,2965,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100005986,3033.0,813.6844,,94359-13-4,,HMDB12107
40708,9.347864430028513e-06,3117,pregnanediol-3-glucuronide,Lipid,Progestin Steroids,LC/MS Neg,100003470,5145.0,495.2963,123796,1852-49-9,,HMDB10318
52726,9.33933084795022e-06,2394,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*,Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100009181,3711.0,882.6066,,,,
54957,9.334647226337328e-06,2758,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010924,2916.0,634.5405,,,,
587,9.329845766469566e-06,4547,gluconate,Xenobiotics,Food Component/Plant,LC/MS Polar,338,2922.0,195.051,10690,527-07-1,C00257,HMDB00625
61858,9.329335821840037e-06,1198,ribulonate/xylulonate/lyxonate*,Carbohydrate,Pentose Metabolism,LC/MS Polar,100019968,2350.0,165.0405,,,,
60,9.324711657147606e-06,298,leucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,397,2864.0,132.1019,6106,61-90-5,,
19260,9.32233012040061e-06,2550,1-oleoyl-GPS (18:1),Lipid,Lysophospholipid,LC/MS Neg,100000630,5607.0,522.2837,9547099,326589-90-6,,HMDB61694
54979,9.317020679204137e-06,2862,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,Ceramides,LC/MS Pos Late,1547,3392.0,566.5507,5283565,104404-17-3,,HMDB04950
22154,9.31299976769264e-06,999,bradykinin,Peptide,Polypeptide,LC/MS Pos Late,100000967,792.0,530.788,439201,58-82-2,C00306,HMDB04246
39270,9.302581915163344e-06,2680,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,Lipid,Lysoplasmalogen,LC/MS Pos Late,100003000,1558.0,438.2979,,,,
32412,9.300913843625806e-06,1664,butyrylcarnitine (C4),Lipid,Fatty Acid Metabolism (also BCAA Metabolism),LC/MS Pos Early,100001054,2860.0,232.1543,439829,25576-40-3,C02862,HMDB02013
1437,9.278902466311726e-06,1353,succinate,Energy,TCA Cycle,LC/MS Neg,252,603.0,117.0193,1110,110-15-6,C00042,HMDB00254
52669,9.271765549295873e-06,2386,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100009066,3140.0,854.5753,,,,HMDB09783
62295,9.258162028544843e-06,4755,sulfate of piperine metabolite C16H19NO3 (2)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020496,4112.0,352.086,,,,
52716,9.251636460879444e-06,2649,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,Plasmalogen,LC/MS Pos Late,100009162,2454.0,718.5745,11146967,,,HMDB11206
12017,9.246036050145448e-06,194,3-methoxytyrosine,Amino Acid,Tyrosine Metabolism,LC/MS Pos Early,1342,2555.0,212.0917,1670,300-48-1,,HMDB01434
52673,9.237237782513285e-06,2651,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,Lipid,Plasmalogen,LC/MS Pos Late,100009002,2270.0,724.5276,,,,HMDB11352
63926,9.231277954870014e-06,4156,alpha-CMBHC glucuronide,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100005977,3664.0,495.2236,,,,
2137,9.219280913433002e-06,4207,biliverdin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,LC/MS Pos Late,250,1016.0,583.2551,5353439,55482-27-4;55482-27-4,C00500,HMDB01008
20694,9.218343580005542e-06,4153,oxalate (ethanedioate),Cofactors and Vitamins,Ascorbate and Aldarate Metabolism,LC/MS Neg,100000841,603.0,88.988,971,144-62-7,C00209,HMDB02329
33947,9.217538408175433e-06,588,gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid,LC/MS Neg,100001295,1960.0,332.1252,3989307,66471-20-3,,HMDB29160
47886,9.203451234612284e-06,4206,"bilirubin (E,Z or Z,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,LC/MS Pos Late,100001951,1265.0,585.2708,5799469,,,HMDB00488
1432,9.197689138983592e-06,149,2-hydroxyphenylacetate,Amino Acid,Phenylalanine Metabolism,LC/MS Polar,235,858.6,151.0401,11970,614-75-5,C05852,HMDB00669
37506,9.190416288176299e-06,2939,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingomyelins,LC/MS Pos Late,100002107,2168.0,703.5749,9939941,6254-89-3,,
34214,9.187424888853248e-06,2578,1-arachidonoyl-GPI* (20:4)*,Lipid,Lysophospholipid,LC/MS Neg,100001654,5482.0,619.2889,,,,HMDB61690
606,9.171161349955382e-06,4026,uridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",LC/MS Neg,535,1457.6,243.0623,6029,58-96-8,C00299,HMDB00296
64050,9.169789888940698e-06,4365,2-methoxyhydroquinone sulfate (2),Xenobiotics,Benzoate Metabolism,LC/MS Neg,100021840,1619.0,218.9969,,,,
57655,9.167225353097064e-06,4030,2'-O-methyluridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",LC/MS Neg,100010896,1831.0,257.0779,102212,2140-76-3,,
38395,9.166310037274155e-06,1905,"12,13-DiHOME",Lipid,"Fatty Acid, Dihydroxy",LC/MS Neg,62,5137.0,313.2384,10236635,263399-35-5,C14829,HMDB04705
52470,9.165927288651654e-06,2138,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008984,2160.0,732.5538,,,,
63650,9.165126836259279e-06,5895,carnitine of C10H14O2 (5)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100021678,4521.0,370.1871,,,,
57473,9.160788956640733e-06,2937,"sphingomyelin (d18:0/18:0, d19:0/17:0)*",Lipid,Dihydrosphingomyelins,LC/MS Pos Late,100009027,2362.0,733.6218,,,,HMDB12087
32492,9.147747484515434e-06,1392,caprylate (8:0),Lipid,Medium Chain Fatty Acid,LC/MS Neg,932,4362.0,143.1078,379,124-07-2,C06423,HMDB00482
48410,9.134540191923493e-06,220,4-hydroxycinnamate sulfate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006095,1000.0,242.9969,6070438,376374-66-2,,
57476,9.124020437344712e-06,2938,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,Dihydrosphingomyelins,LC/MS Pos Late,100015786,2600.0,761.6531,,,,
2133,9.10235378784301e-06,3928,inosine 5'-monophosphate (IMP),Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",LC/MS Pos Early,362,650.0,349.0544,8582,4691-65-0,C00130,HMDB00175
52478,9.100886781831532e-06,2653,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,Plasmalogen,LC/MS Pos Late,100009007,2443.0,744.5902,,,,
62530,9.10063740387973e-06,4261,3-hydroxyhippurate sulfate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100020410,1047.0,274.0027,186339,,,
57519,9.09431498730575e-06,1771,eicosenoylcarnitine (C20:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100015838,1484.0,454.3891,,,,
53,9.091373455603866e-06,43,glutamine,Amino Acid,Glutamate Metabolism,LC/MS Pos Early,563,1291.0,147.0764,5961,56-85-9,C00064,HMDB00641
20693,9.089517200579924e-06,4938,tartronate (hydroxymalonate),Xenobiotics,Food Component/Plant,LC/MS Neg,100000840,610.0,118.9986,45,80-69-3,C02287,HMDB35227
15685,9.080286390105063e-06,112,5-hydroxylysine,Amino Acid,Lysine Metabolism,LC/MS Pos Early,100000054,2790.0,163.1077,1029,13204-98-3,C16741,HMDB00450
33364,9.063982569122902e-06,587,gamma-glutamylthreonine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100001314,1750.0,249.1081,76078708,5652-48-2,,HMDB29159
2730,9.03666609276998e-06,578,gamma-glutamylglutamine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,1140,1430.0,276.119,150914,10148-81-9,C05283,HMDB11738
42489,9.026577028714207e-06,1840,2-hydroxydecanoate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100004089,4840.0,187.13400000000001,21488,5393-81-7,,
22132,9.021644380222562e-06,309,alpha-hydroxyisocaproate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100000706,1840.0,131.0714,83697,10303-64-7,C03264,HMDB00746
62296,8.995788110252163e-06,4756,sulfate of piperine metabolite C16H19NO3 (3)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020497,4200.0,352.086,,,,
53230,8.990965252826789e-06,1854,3-hydroxyhexanoate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Polar,100006367,1082.0,131.0714,151492,10191-24-9,,
35433,8.987624577436803e-06,326,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Pos Early,100001594,2584.0,262.1649,,99159-87-2,,
485,8.984075593215351e-06,492,spermidine,Amino Acid,Polyamine Metabolism,LC/MS Pos Late,50,700.0,146.1652,1102,124-20-9,C00315,HMDB01257
54945,8.982165227049908e-06,2767,oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010918,3571.0,638.5718,,,,
15136,8.964792145385671e-06,3933,xanthosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",LC/MS Neg,100000299,1075.0,283.0684,64959,146-80-5,C01762,HMDB00299
35253,8.961318118071376e-06,2451,2-palmitoyl-GPC* (16:0)*,Lipid,Lysophospholipid,LC/MS Neg,100001562,6215.0,570.3413,15061532,,,HMDB61702
1549,8.947214081377121e-06,381,3-hydroxyisobutyrate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Polar,111,1619.0,103.0401,87,2068-83-9,C06001,HMDB00336
34419,8.935934133694982e-06,2464,1-linoleoyl-GPC (18:2),Lipid,Lysophospholipid,LC/MS Pos Late,100001395,1465.0,520.3398,11988421,,C04100,HMDB10386
52281,8.925585555176316e-06,529,2-hydroxybutyrate/2-hydroxyisobutyrate,Amino Acid,Glutathione Metabolism,LC/MS Polar,100008928,1258.0,103.0401,,,,
64131,8.92528972287698e-06,4956,ethyl beta-glucopyranoside,Xenobiotics,Food Component/Plant,LC/MS Neg,100020377,1519.0,207.0874,121667,,,
63152,8.923949697539482e-06,4827,ethyl alpha-glucopyranoside,Xenobiotics,Food Component/Plant,LC/MS Pos Early,100015965,1248.0,226.1285,428040,34625-23-5,,
52473,8.91939907671542e-06,4179,gamma-tocopherol/beta-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Pos Late,100008998,2384.0,416.3643,,,,
39600,8.886833398661262e-06,4260,3-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100002122,1687.0,194.0459,450268,1637-75-8,,HMDB06116
3141,8.878567710453831e-06,6,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism",LC/MS Pos Early,799,1064.0,118.0863,247,107-43-7,C00719,HMDB00043
590,8.863868900002479e-06,423,hypotaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Polar,358,2763.4,108.0125,107812,300-84-5,C00519,HMDB00965
15872,8.8523996534495e-06,1374,malonate,Lipid,Fatty Acid Synthesis,LC/MS Polar,818,3447.0,103.0037,867,141-82-2;26522-22-85-0,C00383,HMDB00691
15581,8.830188571469685e-06,1178,xylose,Carbohydrate,Pentose Metabolism,LC/MS Polar,826,1727.0,195.051,135191,609-06-3,C00181,HMDB00098
52449,8.812436472044328e-06,2407,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100000616,3000.0,904.591,,383907-33-3,,HMDB09815
57663,8.801968246672107e-06,1849,2-hydroxybehenate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100015637,6384.0,355.3218,193484,,,
62819,8.781891274715272e-06,130,"N,N-dimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,LC/MS Pos Early,100020842,2290.0,146.1176,,,,
57331,8.771346251785403e-06,2936,behenoyl dihydrosphingomyelin (d18:0/22:0)*,Lipid,Dihydrosphingomyelins,LC/MS Pos Late,100009026,3150.0,789.6844,,,,HMDB12091
43264,8.741224366148822e-06,1798,(R)-3-hydroxybutyrylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",LC/MS Pos Early,100003926,2400.0,248.1493,53481617,,,HMDB13127
52436,8.734061659317471e-06,2943,tricosanoyl sphingomyelin (d18:1/23:0)*,Lipid,Sphingomyelins,LC/MS Pos Late,100008955,3200.0,801.6844,,,,HMDB12105
37185,8.720020137602504e-06,3201,"5alpha-androstan-3alpha,17beta-diol monosulfate (2)",Lipid,Androgenic Steroids,LC/MS Neg,100006005,5080.0,371.1898,,,,
37063,8.680780626137212e-06,575,gamma-glutamylalanine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,100001843,1986.0,219.0976,440103,5875-41-2,,HMDB29142
48490,8.669896354403066e-06,2957,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100006290,2685.0,759.6375,,,,HMDB12102
63988,8.66163709132502e-06,5794,4-chlorobenzoic acid,Xenobiotics,Chemical,LC/MS Neg,100021784,3015.0,154.9905,,74-11-3,,
1302,8.65511968356697e-06,387,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,415,2526.0,150.0583,6137,63-68-3,C00073,HMDB00696
48188,8.654826765325788e-06,4171,alpha-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100002206,4045.0,277.1445,9943542,4072-32-6,,HMDB01518
63678,8.654165440070667e-06,427,succinoyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Polar,100021220,2572.0,224.0234,,,,
27447,8.6521818643996e-06,2702,1-linoleoylglycerol (18:2),Lipid,Monoacylglycerol,LC/MS Neg,100001040,6477.0,279.2329,5283469,2277-28-3,,
1648,8.646391580711351e-06,9,serine,Amino Acid,"Glycine, Serine and Threonine Metabolism",LC/MS Pos Early,503,1239.0,106.0499,5951,56-45-1,C00065,HMDB00187
63660,8.64158449018566e-06,5867,glutamine conjugate of C6H10O2 (2)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100020262,2526.0,241.1194,,,,
48258,8.640285061045e-06,2461,1-oleoyl-GPC (18:1),Lipid,Lysophospholipid,LC/MS Pos Late,100001272,1540.0,522.3554,16081932,19420-56-5,,HMDB02815
46144,8.63783901497347e-06,4828,methyl glucopyranoside (alpha + beta),Xenobiotics,Food Component/Plant,LC/MS Neg,100005864,1070.0,193.0718,,,,
37190,8.634075188283636e-06,3208,"5alpha-androstan-3beta,17beta-diol disulfate",Lipid,Androgenic Steroids,LC/MS Neg,100001987,3880.0,225.0697,242332,571-20-0,C12525,HMDB00493
62955,8.612651860428445e-06,261,8-methoxykynurenate,Amino Acid,Tryptophan Metabolism,LC/MS Neg,100020360,2863.0,218.0459,76230,2929-14-8,C05830,HMDB60426
52431,8.60838659294065e-06,2698,1-palmitoleoylglycerol (16:1)*,Lipid,Monoacylglycerol,LC/MS Neg,100008952,6094.0,253.2173,,,,
57482,8.605814629793079e-06,2946,sphingomyelin (d18:2/23:1)*,Lipid,Sphingomyelins,LC/MS Pos Late,100015791,2315.0,797.6531,,,,
57445,8.59913873079231e-06,2905,glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*,Lipid,Hexosylceramides (HCER),LC/MS Pos Late,100015748,3724.0,796.6661,,,,
64175,8.596601649193057e-06,5796,N-acetyl-4-chlorophenylalanine,Xenobiotics,Chemical,LC/MS Neg,100021787,3500.0,240.0433,,23434-92-6,,
37183,8.588244878051518e-06,3180,"5alpha-androstan-3alpha,17alpha-diol monosulfate",Lipid,Androgenic Steroids,LC/MS Neg,100002008,5208.0,371.1898,,,,
31943,8.582902195840988e-06,1859,3-hydroxysebacate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Polar,100001145,2411.0,217.1081,3017884,73141-46-5,,HMDB00350
18497,8.572967419503813e-06,3269,taurocholate,Lipid,Primary Bile Acid Metabolism,LC/MS Neg,1648,5150.0,514.2844,6675,145-42-6,C05122,HMDB00036
32599,8.570323673205167e-06,3346,glycocholenate sulfate*,Lipid,Secondary Bile Acid Metabolism,LC/MS Neg,100001989,4750.0,254.6229,,,,
52467,8.560981294675876e-06,2391,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100008993,2567.0,876.5597,,,,HMDB09789
59,8.552159010930137e-06,67,histidine,Amino Acid,Histidine Metabolism,LC/MS Neg,355,755.9,154.0622,6274,5934-29-2,C00135,HMDB00177
61864,8.54402582997654e-06,1584,dodecenedioate (C12:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100019972,2700.0,227.1289,,,,
32198,8.537178012189109e-06,1729,acetylcarnitine (C2),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Short Chain)",LC/MS Pos Early,100000802,2282.0,204.123,1,5080-50-2,C02571,HMDB00201
57434,8.523956641040626e-06,2885,"ceramide (d18:1/17:0, d17:1/18:0)*",Lipid,Ceramides,LC/MS Pos Late,100015737,3055.0,552.5351,,,,
37187,8.521967681340423e-06,3211,"5alpha-androstan-3beta,17alpha-diol disulfate",Lipid,Androgenic Steroids,LC/MS Neg,100002021,4215.0,225.0697,,,,
62984,8.514016370043427e-06,2970,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),Lipid,Ceramide PEs,LC/MS Pos Late,100021162,2207.0,661.5279,,,,
52925,8.511650161680431e-06,1098,phenylacetylglutamate,Peptide,Acetylated Peptides,LC/MS Neg,100009045,1570.0,264.0877,11579826,,,HMDB59772
42459,8.507343217827279e-06,2953,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingomyelins,LC/MS Pos Late,100004329,2002.0,701.5592,,,,
37112,8.498051948053793e-06,2064,chiro-inositol,Lipid,Inositol Metabolism,LC/MS Polar,100001859,3191.2,225.0616,,643-12-9,C19891,HMDB34220
62947,8.461600119167983e-06,467,"N,N,N-trimethyl-alanylproline betaine (TMAP)",Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100020217,2470.0,229.1547,,,,
57478,8.457869626043879e-06,2967,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100015792,3500.0,829.7157,,,,
52615,8.451454023489063e-06,2954,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",Lipid,Sphingomyelins,LC/MS Pos Late,100008920,2312.0,717.5905,,121999-64-2,,
22137,8.450273489060729e-06,442,homoarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100000961,2882.0,189.1346,9085,156-86-5,C01924,HMDB00670
57531,8.430455323482549e-06,1773,nervonoylcarnitine (C24:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",LC/MS Pos Late,100015846,1602.0,510.4517,,,,
