COMP ID,Importance,PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,HMDB
52944,1.00319490746394e-05,1821,palmitoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),LC/MS Pos Late,100009233,1482.0,342.3367,151731,,,
40062,1.0029974400656148e-05,1560,4-hydroxy-2-oxoglutaric acid,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Polar,100002537,3073.0,161.0092,599,1187-99-1,C01127,HMDB02070
64328,1.0027551202963265e-05,5709,"2,4-di-tert-butylphenol",Xenobiotics,Chemical,LC/MS Neg,100021918,5749.0,205.1597,,96-76-4,,
541,1.0017689831573665e-05,152,4-hydroxyphenylacetate,Amino Acid,Phenylalanine Metabolism,LC/MS Neg,144,1361.0,151.0401,127,156-38-7,C00642,HMDB00020
63678,1.0005690845338953e-05,427,succinoyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Polar,100021220,2572.0,224.0234,,,,
52447,9.9971503503546e-06,2292,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100008977,2424.0,768.5538,5289133,,,HMDB09003
18392,9.985993308614657e-06,4369,theobromine,Xenobiotics,Xanthine Metabolism,LC/MS Pos Early,100000445,1600.0,181.072,5429,83-67-0,C07480,HMDB02825
18362,9.984098226828485e-06,1575,azelate (C9-DC),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,2029,1276.0,187.0976,2266,123-99-9,C08261,HMDB00784
63926,9.962992393421185e-06,4156,alpha-CMBHC glucuronide,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100005977,3664.0,495.2236,,,,
62955,9.958004537344328e-06,261,8-methoxykynurenate,Amino Acid,Tryptophan Metabolism,LC/MS Neg,100020360,2863.0,218.0459,76230,2929-14-8,C05830,HMDB60426
62101,9.948935378994748e-06,44,alpha-ketoglutaramate*,Amino Acid,Glutamate Metabolism,LC/MS Polar,100002397,1916.0,144.0302,48,18465-19-5,,
18494,9.926079607372094e-06,3276,taurochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,LC/MS Neg,1629,5250.0,498.2895,387316,6009-98-9,C05465,HMDB00951
57434,9.922064167390494e-06,2885,"ceramide (d18:1/17:0, d17:1/18:0)*",Lipid,Ceramides,LC/MS Pos Late,100015737,3055.0,552.5351,,,,
46799,9.910887158101237e-06,2771,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],Lipid,Diacylglycerol,LC/MS Pos Late,100002990,3223.0,636.5562,,104346-53-4,,HMDB07219
64042,9.866899460558623e-06,4954,4-ethyl-2-methoxyphenol sulfate,Xenobiotics,Food Component/Plant,LC/MS Neg,100021686,3576.0,231.0333,,,,
61875,9.858562292106998e-06,5857,glucuronide of C12H22O4 (2)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100019985,2700.0,405.1766,,,,
33947,9.852798916077589e-06,588,gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid,LC/MS Neg,100001295,1960.0,332.1252,3989307,66471-20-3,,HMDB29160
1645,9.843984161980805e-06,1401,laurate (12:0),Lipid,Medium Chain Fatty Acid,LC/MS Neg,181,5300.0,199.1704,3893,143-07-7,C02679,HMDB00638
49617,9.839199657743067e-06,2496,1-lignoceroyl-GPC (24:0),Lipid,Lysophospholipid,LC/MS Pos Late,100002873,1907.0,608.465,,325171-59-3,,HMDB10405
54956,9.833070220980181e-06,2786,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010923,2650.0,658.5405,,,,
54958,9.826664829519391e-06,2759,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100010925,3015.0,634.5405,,,,
57428,9.813501207354102e-06,3003,hexadecasphingosine (d16:1)*,Lipid,Sphingosines,LC/MS Pos Late,100015723,1289.0,272.2584,,,,
45951,9.811793998111793e-06,2466,1-linolenoyl-GPC (18:3)*,Lipid,Lysophospholipid,LC/MS Pos Late,100005350,1410.0,518.3241,,,,HMDB10388
35437,9.807676372519016e-06,380,isobutyrylglycine (C4),Amino Acid,"Leucine, Isoleucine and Valine Metabolism",LC/MS Neg,100001590,1420.0,144.0666,10855600,15926-18-8,,HMDB00730
57464,9.797226781785826e-06,1828,stearoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),LC/MS Pos Late,100015759,1520.0,370.36800000000005,,,,
1432,9.766203263319429e-06,149,2-hydroxyphenylacetate,Amino Acid,Phenylalanine Metabolism,LC/MS Polar,235,858.6,151.0401,11970,614-75-5,C05852,HMDB00669
33945,9.76465942618042e-06,1102,phenylacetylglycine,Peptide,Acetylated Peptides,LC/MS Neg,100001275,2375.0,192.0666,68144,500-98-1,C05598,HMDB00821
18467,9.760722878671693e-06,1458,eicosapentaenoate (EPA; 20:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),LC/MS Neg,2050,5450.0,301.2173,446284,10-2005-9;10417-94-4,C06428,HMDB01999
48763,9.760369715130123e-06,4324,3-methoxycatechol sulfate (1),Xenobiotics,Benzoate Metabolism,LC/MS Neg,100006375,2163.0,218.9969,,,,
46227,9.746256824703244e-06,114,fructosyllysine,Amino Acid,Lysine Metabolism,LC/MS Pos Early,100005373,2784.0,309.1656,123708,21291-40-7,,
57331,9.745782070389027e-06,2936,behenoyl dihydrosphingomyelin (d18:0/22:0)*,Lipid,Dihydrosphingomyelins,LC/MS Pos Late,100009026,3150.0,789.6844,,,,HMDB12091
63061,9.716124756378036e-06,4133,pantoate,Cofactors and Vitamins,Pantothenate and CoA Metabolism,LC/MS Neg,100002613,1143.0,147.0663,439251,470-29-1,C00522,
590,9.706728091412012e-06,423,hypotaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Polar,358,2763.4,108.0125,107812,300-84-5,C00519,HMDB00965
40730,9.70066534353065e-06,76,imidazole propionate,Amino Acid,Histidine Metabolism,LC/MS Pos Early,100003434,2263.0,141.0659,70630,1074-59-5,,HMDB02271
1414,9.698821702218304e-06,1148,3-phosphoglycerate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",LC/MS Pos Early,132,590.0,187.0002,724,80731-10-8,C00597,HMDB00807
48188,9.69593122307716e-06,4171,alpha-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100002206,4045.0,277.1445,9943542,4072-32-6,,HMDB01518
15685,9.691575422724944e-06,112,5-hydroxylysine,Amino Acid,Lysine Metabolism,LC/MS Pos Early,100000054,2790.0,163.1077,1029,13204-98-3,C16741,HMDB00450
53262,9.68617151241204e-06,1825,dihomo-linolenoyl-choline,Lipid,Fatty Acid Metabolism (Acyl Choline),LC/MS Pos Late,100009335,1424.0,392.3523,,,,
1806,9.677646112409117e-06,4225,retinol (Vitamin A),Cofactors and Vitamins,Vitamin A Metabolism,LC/MS Pos Late,498,1636.0,269.2264,445354,68-26-8,C00473,HMDB00305
57478,9.674725630759116e-06,2967,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",Lipid,Sphingomyelins,LC/MS Pos Late,100015792,3500.0,829.7157,,,,
61874,9.674641109245206e-06,5856,glucuronide of C12H22O4 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100019984,2590.0,405.1766,,,,
35637,9.672646989111964e-06,523,cysteinylglycine,Amino Acid,Glutathione Metabolism,LC/MS Pos Early,278,2132.0,179.0485,439498,19246-18-5,C01419,HMDB00078
42398,9.66130222513869e-06,2516,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,LC/MS Pos Late,100001461,1626.0,482.3241,9547068,69747-55-3,,HMDB11130
48407,9.658189517855788e-06,214,dopamine 3-O-sulfate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006361,1556.2,232.0285,122136,,C13690,HMDB06275
31943,9.655747111012228e-06,1859,3-hydroxysebacate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Polar,100001145,2411.0,217.1081,3017884,73141-46-5,,HMDB00350
52932,9.65149091469195e-06,170,4-hydroxyphenylacetatoylcarnitine,Amino Acid,Tyrosine Metabolism,LC/MS Pos Early,100006619,2730.0,296.1493,,,,
57699,9.625291082929114e-06,3148,cortolone glucuronide (1),Lipid,Corticosteroids,LC/MS Neg,100015971,4600.0,541.2654,,,,
62287,9.621528981213533e-06,4173,delta-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100020416,3422.0,249.1132,11536125,84599-16-6,,
27719,9.608769570076137e-06,1280,galactonate,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",LC/MS Polar,100001026,3085.0,195.051,128869,299-28-5,C00880,HMDB00565
40473,9.60650435840856e-06,73,hydantoin-5-propionate,Amino Acid,Histidine Metabolism,LC/MS Polar,100002514,2080.0,171.0411,782,5624-26-0,C05565,HMDB01212
52988,9.59556219660339e-06,1788,adipoylcarnitine (C6-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",LC/MS Pos Early,100006614,2570.0,290.1598,71296139,,,HMDB61677
1301,9.575539426448822e-06,99,lysine,Amino Acid,Lysine Metabolism,LC/MS Pos Early,407,2850.0,147.1128,5962,56-87-1,C00047,HMDB00182
48141,9.54963528432387e-06,4863,2-keto-3-deoxy-gluconate,Xenobiotics,Food Component/Plant,LC/MS Polar,100005946,1900.0,177.0405,161227,17510-99-5,C00204,HMDB01353
63660,9.521892049655642e-06,5867,glutamine conjugate of C6H10O2 (2)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Neg,100020262,2526.0,241.1194,,,,
63739,9.50158277316208e-06,402,2-hydroxy-4-(methylthio)butanoic acid,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Polar,100021372,1065.0,149.0278,,583-91-5,,
18245,9.500519822674303e-06,580,gamma-glutamylhistidine,Peptide,Gamma-glutamyl Amino Acid,LC/MS Pos Early,1235,2740.0,285.1194,7017195,37460-15-4,,
52990,9.488914009141122e-06,1794,suberoylcarnitine (C8-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",LC/MS Pos Early,100006627,2964.0,318.1911,,,,
62059,9.484604744410305e-06,1652,N-acetyl-2-aminooctanoate*,Lipid,"Fatty Acid, Amino",LC/MS Neg,100020204,3943.0,200.1292,95555,,,HMDB59745
62871,9.48112303005057e-06,4546,5-hydroxymethyl-2-furoylcarnitine*,Xenobiotics,Food Component/Plant,LC/MS Pos Early,100021012,2471.0,286.1285,,,,
15677,9.475025106076785e-06,69,3-methylhistidine,Amino Acid,Histidine Metabolism,LC/MS Neg,100000042,906.3,168.0779,64969,368-16-1,C01152,HMDB00479
45966,9.46589909686929e-06,2549,1-stearoyl-GPS (18:0)*,Lipid,Lysophospholipid,LC/MS Neg,100004327,5800.0,524.2994,9547101,,,
47666,9.4653822285735e-06,4168,alpha-CEHC sulfate,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100005972,3090.0,357.1013,,,,
57463,9.450832609485803e-06,1826,linoleoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),LC/MS Pos Late,100015760,1388.0,366.3367,,,,
57473,9.44508137552287e-06,2937,"sphingomyelin (d18:0/18:0, d19:0/17:0)*",Lipid,Dihydrosphingomyelins,LC/MS Pos Late,100009027,2362.0,733.6218,,,,HMDB12087
48762,9.441883253718488e-06,5749,"1,2,3-benzenetriol sulfate (2)",Xenobiotics,Chemical,LC/MS Neg,100006374,1709.0,204.9812,,,,
3155,9.439906459796891e-06,4045,3-ureidopropionate,Nucleotide,"Pyrimidine Metabolism, Uracil containing",LC/MS Pos Early,1053,875.0,133.0608,111,462-88-4,C02642,HMDB00026
36754,9.431068953251385e-06,1594,octadecanedioate (C18),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001615,5043.0,313.2384,70095,871-70-5,,HMDB00782
34390,9.422873974627761e-06,4379,7-methylxanthine,Xenobiotics,Xanthine Metabolism,LC/MS Pos Early,100001396,1350.0,167.0564,68374,552-62-5,C16353,HMDB01991
37187,9.408062363711567e-06,3211,"5alpha-androstan-3beta,17alpha-diol disulfate",Lipid,Androgenic Steroids,LC/MS Neg,100002021,4215.0,225.0697,,,,
57330,9.407512638528649e-06,2944,lignoceroyl sphingomyelin (d18:1/24:0),Lipid,Sphingomyelins,LC/MS Pos Late,100006298,3437.0,815.7001,,60037-60-7,,
52468,9.405025450660235e-06,2395,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),Lipid,Phosphatidylinositol (PI),LC/MS Pos Late,100008994,3185.0,880.591,,,,HMDB09809
63731,9.395575257540281e-06,3328,glycoursodeoxycholic acid sulfate (1),Lipid,Secondary Bile Acid Metabolism,LC/MS Neg,100020819,4309.0,263.6282,,,,
42040,9.386681209428653e-06,210,5-hydroxymethyl-2-furoic acid,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100003954,962.0,141.0193,80642,6338-41-6,C20448,HMDB02432
53230,9.37815905665674e-06,1854,3-hydroxyhexanoate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Polar,100006367,1082.0,131.0714,151492,10191-24-9,,
42374,9.37612993064972e-06,527,2-aminobutyrate,Amino Acid,Glutathione Metabolism,LC/MS Pos Early,1128,2059.0,104.0706,439691,1492-24-6,C02261,HMDB00650
1498,9.362589870039998e-06,110,"N6,N6,N6-trimethyllysine",Amino Acid,Lysine Metabolism,LC/MS Pos Early,189,2825.0,189.1598,440120,23284-33-5,C03793,HMDB01325
22001,9.35198935025814e-06,1855,3-hydroxyoctanoate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,100000773,3446.0,159.1027,26613,88930-08-9,,HMDB01954
57417,9.331410435202338e-06,2869,N-stearoyl-sphingadienine (d18:2/18:0)*,Lipid,Ceramides,LC/MS Pos Late,100015632,2846.0,564.535,,,,
48417,9.324840230812238e-06,162,m-tyramine sulfate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006104,1723.0,216.0336,,175727-14-7,,
63988,9.317799947772742e-06,5794,4-chlorobenzoic acid,Xenobiotics,Chemical,LC/MS Neg,100021784,3015.0,154.9905,,74-11-3,,
37077,9.287107768898703e-06,684,cyclo(gly-pro),Peptide,Dipeptide,LC/MS Pos Early,100001946,1349.0,155.0815,126154,3705-27-9,,
63583,9.282403401466537e-06,4945,3-indoleglyoxylic acid,Xenobiotics,Food Component/Plant,LC/MS Neg,100020372,2140.0,188.0353,73863,1477-49-2,,
33955,9.26954581465701e-06,2450,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,LC/MS Pos Late,100001263,1525.0,496.3398,86554,17364-16-8,,HMDB10382
17945,9.269505892556447e-06,1846,2-hydroxystearate,Lipid,"Fatty Acid, Monohydroxy",LC/MS Neg,1239,5695.0,299.2592,69417,629-22-1,C03045,
32306,9.261132920760919e-06,461,hydroxyproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,1001,1064.0,132.0655,5810,51-35-4,C01157,HMDB00725
62069,9.256253080776878e-06,1564,3-hydroxyadipate*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Polar,100004396,3131.0,161.0455,151913,,,HMDB00345
48492,9.247303894523588e-06,2942,behenoyl sphingomyelin (d18:1/22:0)*,Lipid,Sphingomyelins,LC/MS Pos Late,100006294,3083.0,787.6688,,,,HMDB12103
3141,9.236089271517175e-06,6,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism",LC/MS Pos Early,799,1064.0,118.0863,247,107-43-7,C00719,HMDB00043
47886,9.235003271501541e-06,4206,"bilirubin (E,Z or Z,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,LC/MS Pos Late,100001951,1265.0,585.2708,5799469,,,HMDB00488
57520,9.230432380500954e-06,1777,dihomo-linoleoylcarnitine (C20:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",LC/MS Pos Late,100015839,1436.0,452.3734,,,,
47112,9.208887023285908e-06,3179,etiocholanolone glucuronide,Lipid,Androgenic Steroids,LC/MS Neg,100005403,4915.0,465.2494,270605,3602-09-03 00:00:00,,HMDB04484
34387,9.20176699963062e-06,454,N-acetylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,LC/MS Pos Early,100001334,1695.0,158.0812,322640,1074-79-9,,
62851,9.199781977390385e-06,2940,hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH)),Lipid,Sphingomyelins,LC/MS Pos Late,100021000,2056.0,719.5698,,,,
57591,9.182025797622498e-06,4231,beta-cryptoxanthin,Cofactors and Vitamins,Vitamin A Metabolism,LC/MS Pos Late,100001977,2560.0,552.4326,6384256,472-70-8,,HMDB33844
52452,9.168176599661912e-06,2181,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100008980,2380.0,786.6007,,,,
44876,9.164612433734957e-06,4165,gamma-CEHC,Cofactors and Vitamins,Tocopherol Metabolism,LC/MS Neg,100002094,3843.0,263.1289,133098,178167-75-4,,HMDB01931
57515,9.155953904187524e-06,1756,lignoceroylcarnitine (C24)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100015834,1603.0,512.4673,,,,
52748,9.154619858797041e-06,2656,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,Lipid,Plasmalogen,LC/MS Pos Late,100009225,2633.0,728.5589,,,,HMDB11376
52974,9.150797170136465e-06,3288,glycochenodeoxycholate 3-sulfate,Lipid,Primary Bile Acid Metabolism,LC/MS Neg,100006641,4820.0,263.6282,,,,
36749,9.150219603126859e-06,1565,3-methyladipate,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Polar,100001765,2865.0,159.0663,12292,3058-01-03 00:00:00,,HMDB00555
15705,9.141072171340606e-06,406,cystathionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,310,2270.0,223.0747,439258,535-34-2,C02291,HMDB00099
57476,9.122286219816965e-06,2938,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,Dihydrosphingomyelins,LC/MS Pos Late,100015786,2600.0,761.6531,,,,
33230,9.11369554679494e-06,2452,1-palmitoleoyl-GPC* (16:1)*,Lipid,Lysophospholipid,LC/MS Pos Late,100001511,1450.0,494.3241,24779461,,,HMDB10383
1643,9.073304704940908e-06,1354,fumarate,Energy,TCA Cycle,LC/MS Polar,330,3084.0,115.0037,444972,100-17-8,C00122,HMDB00134
37496,9.072491035532079e-06,485,N-acetylputrescine,Amino Acid,Polyamine Metabolism,LC/MS Pos Early,192,2230.0,131.1179,122356,18233-70-0,C02714,HMDB02064
1494,9.059651369603387e-06,526,5-oxoproline,Amino Acid,Glutathione Metabolism,LC/MS Neg,1021,738.5,128.0353,7405,98-79-3,C01879,HMDB00267
48752,9.049324853027158e-06,4325,3-methoxycatechol sulfate (2),Xenobiotics,Benzoate Metabolism,LC/MS Neg,100006376,2200.0,218.9969,,,,
53010,9.04412394921524e-06,2923,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Lactosylceramides (LCER),LC/MS Pos Late,100009030,2527.0,862.625,,4201-62-1,,
52687,9.043887209123388e-06,2298,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,Lipid,Phosphatidylethanolamine (PE),LC/MS Pos Late,100009078,2270.0,742.5381,9546753,,,HMDB05349
52614,9.028550734683194e-06,2655,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),Lipid,Plasmalogen,LC/MS Pos Late,100008919,2950.0,730.5745,,144371-68-6,,HMDB11375
573,9.018970492738973e-06,4058,cytosine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",LC/MS Pos Early,881,2060.0,112.0505,597,71-30-7,C00380,HMDB00630
48149,9.018031244339636e-06,1335,N-acetylglucosaminylasparagine,Carbohydrate,Aminosugar Metabolism,LC/MS Pos Early,1215,1212.0,336.1402,123826,2776-93-4,C04540,HMDB00489
40469,8.979226422814925e-06,4124,N1-Methyl-2-pyridone-5-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,LC/MS Neg,100001468,1668.0,151.0513,69698,701-44-0,C05842,HMDB04193
37455,8.97846860716425e-06,2100,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism,LC/MS Pos Early,100001620,659.0,216.0632,123874,33049-08-0,C01233,HMDB00114
2133,8.970926994351366e-06,3928,inosine 5'-monophosphate (IMP),Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",LC/MS Pos Early,362,650.0,349.0544,8582,4691-65-0,C00130,HMDB00175
39730,8.970360770884332e-06,2035,N-stearoyltaurine,Lipid,Endocannabinoid,LC/MS Neg,100003240,5782.0,390.2684,168274,63155-80-6,,
1769,8.968240038975902e-06,3142,cortisone,Lipid,Corticosteroids,LC/MS Neg,273,4575.0,359.1864,222786,53-06-5,C00762,HMDB02802
32398,8.967426743162423e-06,1577,sebacate (C10-DC),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100001211,1788.0,201.1132,5192,111-20-6,C08277,HMDB00792
63109,8.965086534906063e-06,1909,"2R,3R-dihydroxybutyrate",Lipid,"Fatty Acid, Dihydroxy",LC/MS Polar,100002367,1543.0,119.035,13120901,759-06-8,,HMDB00498
63657,8.964354321486647e-06,5866,glutamine conjugate of C6H10O2 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,LC/MS Pos Early,100020261,2262.0,243.1339,,,,
35527,8.962887610983708e-06,4262,4-hydroxyhippurate,Xenobiotics,Benzoate Metabolism,LC/MS Neg,100001423,1475.0,194.0459,151012,2482-25-9,,HMDB13678
606,8.93580649483904e-06,4026,uridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",LC/MS Neg,535,1457.6,243.0623,6029,58-96-8,C00299,HMDB00296
27718,8.931205147093174e-06,476,creatine,Amino Acid,Creatine Metabolism,LC/MS Pos Early,1221,1947.0,132.0768,586,57-00-1,C00300,HMDB00064
32497,8.928624036229602e-06,1399,10-undecenoate (11:1n1),Lipid,Medium Chain Fatty Acid,LC/MS Neg,100001197,5085.8,183.1391,14891,1333-28-4,C13910,HMDB33724
39598,8.907511771439505e-06,4372,7-methylurate,Xenobiotics,Xanthine Metabolism,LC/MS Pos Early,100002241,1321.0,183.0513,69160,612-37-3,C16355,HMDB11107
57514,8.90379679736869e-06,1755,behenoylcarnitine (C22)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",LC/MS Pos Late,100015832,1561.0,484.436,,,,
48457,8.902149493898145e-06,183,4-methoxyphenol sulfate,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006262,2412.0,203.002,,3233-60-1,,
57687,8.900627021617053e-06,131,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,Lysine Metabolism,LC/MS Pos Early,100015962,2186.0,160.1332,14274897,,,
53180,8.900560215525275e-06,2168,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,100009345,1850.0,754.5381,,,,HMDB08008
38127,8.880172243961256e-06,391,S-methylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,100002183,2555.0,164.074,458,3493-12-07 00:00:00,C05319,HMDB38670
42446,8.880145483698081e-06,2144,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),Lipid,Phosphatidylcholine (PC),LC/MS Pos Late,1537,2160.0,758.5694,5287971,40811-94-7,,HMDB07973
39270,8.872793047417802e-06,2680,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,Lipid,Lysoplasmalogen,LC/MS Pos Late,100003000,1558.0,438.2979,,,,
62533,8.869183230311614e-06,4934,"(2,4 or 2,5)-dimethylphenol sulfate",Xenobiotics,Food Component/Plant,LC/MS Neg,100020519,3474.0,201.0227,,,,
34214,8.868155571317639e-06,2578,1-arachidonoyl-GPI* (20:4)*,Lipid,Lysophospholipid,LC/MS Neg,100001654,5482.0,619.2889,,,,HMDB61690
61864,8.856032105833721e-06,1584,dodecenedioate (C12:1-DC)*,Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100019972,2700.0,227.1289,,,,
61505,8.850883657796558e-06,2504,1-cerotoyl-GPC (26:0)*,Lipid,Lysophospholipid,LC/MS Pos Late,100015772,1990.0,636.4963,,,,HMDB29205
15667,8.848325840106628e-06,4522,2-isopropylmalate,Xenobiotics,Food Component/Plant,LC/MS Polar,100000409,2605.0,175.0612,77,3237-44-3,C02504,HMDB00402
1564,8.825977772744866e-06,1344,citrate,Energy,TCA Cycle,LC/MS Neg,1124,582.0,191.0197,311,77-92-9,C00158,HMDB00094
62290,8.81932078615709e-06,4746,glucuronide of piperine metabolite C17H21NO3 (3)*,Xenobiotics,Food Component/Plant,LC/MS Neg,100020491,3951.0,462.17699999999996,,,,
57406,8.81804785794341e-06,2760,palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*,Lipid,Diacylglycerol,LC/MS Pos Late,100015681,2528.0,632.5249,,,,
62857,8.815415137301803e-06,4621,dihydroferulic acid sulfate,Xenobiotics,Food Component/Plant,LC/MS Neg,100020272,1310.0,275.0231,187489,,,HMDB41724
566,8.807661680877554e-06,143,phenylpyruvate,Amino Acid,Phenylalanine Metabolism,LC/MS Polar,241,845.0,163.0401,997,156-06-9,C00166,HMDB00205
22163,8.804024337299892e-06,5692,EDTA,Xenobiotics,Chemical,LC/MS Neg,100001002,643.0,291.0834,6049,60-00-4,C00284,HMDB15109
58,8.795180462965641e-06,1,glycine,Amino Acid,"Glycine, Serine and Threonine Metabolism",LC/MS Pos Early,340,1375.0,76.0393,750,56-40-6,C00037,HMDB00123
1101,8.785586142606138e-06,200,homovanillate (HVA),Amino Acid,Tyrosine Metabolism,LC/MS Neg,117,1649.0,181.0506,1738,306-08-1,C05582,HMDB00118
61871,8.778660679125996e-06,1603,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP),Lipid,"Fatty Acid, Dicarboxylate",LC/MS Neg,100020004,4000.0,267.1238,194501,,,
63589,8.766123719007185e-06,5787,"3,5-dichloro-2,6-dihydroxybenzoic acid",Xenobiotics,Chemical,LC/MS Polar,100021324,693.0,220.9414,,,,
48433,8.734316144037732e-06,217,N-formylphenylalanine,Amino Acid,Tyrosine Metabolism,LC/MS Neg,100006056,2360.0,192.0666,759256,13200-85-6,,
44878,8.73127627926616e-06,392,methionine sulfone,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",LC/MS Pos Early,100004635,1250.0,182.0482,69961,820-10-0,,
46798,8.718910585147248e-06,2770,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],Lipid,Diacylglycerol,LC/MS Pos Late,100002989,3115.0,636.5562,,106292-55-1,,HMDB07219
48195,8.717421929073873e-06,1254,fructose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",LC/MS Polar,878,2065.0,225.0616,5984,57-48-7,C00095,HMDB00660
1512,8.716535350546326e-06,264,picolinate,Amino Acid,Tryptophan Metabolism,LC/MS Pos Early,1022,910.0,124.0393,1018,98-98-6,C10164,HMDB02243
53261,8.709490285665923e-06,1830,arachidonoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),LC/MS Pos Late,100009332,1390.0,390.3367,,,,
